skill,title,count,standardized count
Negotiation,procurement support officer,24,0.0001388832628307881
Purchasing,logistics and distribution manager,24,0.0001388832628307881
Microsoft Word,monitoring and evaluation officer,24,0.0001388832628307881
Quantitative Data Analysis,monitoring and evaluation officer,24,0.0001388832628307881
Brakes,hearse driver,24,0.0001388832628307881
Interpersonal Communications,public relations officer,24,0.0001388832628307881
Operations,education programme coordinator,24,0.0001388832628307881
Finance,human resources assistant,24,0.0001388832628307881
Performance Management,programme manager,24,0.0001388832628307881
Research,linguist,24,0.0001388832628307881
English Language,public health policy officer,24,0.0001388832628307881
Paraphrasing,linguist,24,0.0001388832628307881
Empowerment,project manager,24,0.0001388832628307881
Interpersonal Communications,health and safety officer,24,0.0001388832628307881
Obstetrics And Gynaecology,midwife,24,0.0001388832628307881
Plant Design Management System (PDMS),kitchen assistant,24,0.0001388832628307881
Coordinating,policy officer,24,0.0001388832628307881
Procurement,programme manager,24,0.0001388832628307881
Writing,linguist,24,0.0001388832628307881
Microsoft Excel,programme manager,24,0.0001388832628307881
Organizational Skills,relocation officer,24,0.0001388832628307881
Information Privacy,data entry clerk,24,0.0001388832628307881
Organizational Skills,project support officer,24,0.0001388832628307881
Influencing Skills,relocation officer,24,0.0001388832628307881
Sales,sales assistant,24,0.0001388832628307881
Communications,civil engineer,24,0.0001388832628307881
Marketing Channel,relocation officer,24,0.0001388832628307881
Resilience,programme manager,24,0.0001388832628307881
Leadership,policy officer,24,0.0001388832628307881
